ID,SalePrice
1551,102576.11960172653
1552,198522.90973067284
1553,135724.98328983784
1554,150841.51819348335
1555,203060.2091550827
1556,96167.19625890255
1557,140376.95780396461
1558,107851.02747380733
1559,53004.78853285313
1560,192153.95897626877
1561,138770.75277268887
1562,149090.8920764923
1563,134907.28341042995
1564,149096.41601145267
1565,183011.39660179615
1566,208989.76519703865
1567,89076.9163519144
1568,236298.45708608627
1569,144060.51114201546
1570,171761.85242831707
1571,148354.04865443707
1572,115345.29715776443
1573,209395.02626657486
1574,191079.18798923492
1575,220755.11664152145
1576,222062.70292401314
1577,206814.7073686123
1578,104350.81027448177
1579,176857.40679502487
1580,216421.4490354061
1581,187765.96330106258
1582,123295.84836959839
1583,249743.26476454735
1584,287993.8930273056
1585,184221.81338071823
1586,82353.53372991085
1587,155491.6363954544
1588,165954.65548336506
1589,91488.9408648014
1590,123920.04176974297
1591,104551.04447901249
1592,109295.68834602833
1593,192102.49975323677
1594,121948.13199341297
1595,113734.43447053432
1596,151261.2697482109
1597,148785.72560846806
1598,138938.63089382648
1599,177123.4219521284
1600,208683.14743041992
1601,43096.84615582228
1602,121631.00637495518
1603,39235.64936965704
1604,220569.32792067528
1605,285648.68450164795
1606,225587.17593550682
1607,213397.3702788353
1608,268139.8582458496
1609,212505.6654214859
1610,172311.8495941162
1611,188902.870118618
1612,154637.114033103
1613,137223.89347851276
1614,154073.88642430305
1615,113336.89115941525
1616,87307.44022876024
1617,107462.07945048809
1618,126467.94833242893
1619,172878.1260550022
1620,165019.78293061256
1621,204013.88108730316
1622,144982.4907630682
1623,295908.1055223942
1624,276959.2760503292
1625,145376.9514709711
1626,231467.02781319618
1627,219181.39144778252
1628,288550.8091747761
1629,217197.07250595093
1630,246822.32946157455
1631,222758.40371847153
1632,241719.6311056614
1633,240132.49546289444
1634,236983.6275279522
1635,210086.63192391396
1636,179713.28116953373
1637,185020.08385956287
1638,189180.66442012787
1639,234607.3004603386
1640,241780.11313080788
1641,192117.08024144173
1642,205388.51961493492
1643,255612.60879039764
1644,268587.75824308395
1645,224255.04133105278
1646,182924.532443285
1647,200756.8520307541
1648,169615.6743168831
1649,137268.9849883318
1650,93959.07919853926
1651,168974.32409226894
1652,76267.96308904886
1653,78189.54430520535
1654,184813.12192976475
1655,142768.47288012505
1656,171705.76930046082
1657,175125.06254017353
1658,184647.10012078285
1659,161959.16295051575
1660,206017.25816726685
1661,460953.4493088722
1662,324615.55674672127
1663,405134.9753141403
1664,409971.1072444916
1665,345388.2522881031
1666,343384.515196085
1667,362298.8960146904
1668,434587.51648664474
1669,324718.0251777172
1670,392579.46491241455
1671,354982.3935329914
1672,338559.36363339424
1673,293058.34010243416
1674,261302.68931388855
1675,185450.78203082085
1676,164421.08288407326
1677,170317.00029969215
1678,328286.644667387
1679,385306.681394577
1680,355244.0772950649
1681,282743.8372373581
1682,372131.05022907257
1683,179079.31119203568
1684,242394.87871527672
1685,247200.04960894585
1686,184511.2405717373
1687,212513.58568668365
1688,203607.22497105598
1689,263394.15684342384
1690,241354.24137115479
1691,258930.27737736702
1692,270820.6430077553
1693,216117.32885241508
1694,212081.18870854378
1695,190633.53806734085
1696,310337.47866749763
1697,161768.08655261993
1698,312104.9353480339
1699,349953.992664814
1700,252186.82408332825
1701,261166.829764843
1702,278702.56692171097
1703,250964.04314041138
1704,262328.27365398407
1705,321127.30994820595
1706,323032.15622901917
1707,201773.2560634613
1708,231989.3378019333
1709,245544.30916905403
1710,230006.43640756607
1711,296239.7441267967
1712,253428.10064554214
1713,318830.9505581856
1714,261620.3099489212
1715,191061.92991137505
1716,250099.33918714523
1717,212771.4218199253
1718,141948.74793291092
1719,268332.2621881962
1720,266888.09633255005
1721,212517.09580421448
1722,127435.68323552608
1723,190732.7663898468
1724,217960.52306890488
1725,222914.986461401
1726,212990.78166484833
1727,164657.9595655203
1728,294669.14653778076
1729,150169.58944499493
1730,111023.09368550777
1731,139432.30867385864
1732,147251.98425352573
1733,116449.91539418697
1734,146984.85530912876
1735,149738.93627524376
1736,114365.89561402798
1737,184829.98624444008
1738,271022.3397612572
1739,187067.68617033958
1740,157379.7196149826
1741,141874.21418726444
1742,166128.5525560379
1743,244745.95993757248
1744,298646.06469869614
1745,242203.7573158741
1746,205170.46481370926
1747,278688.0089342594
1748,227287.33286261559
1749,159064.4297748804
1750,81565.29858708382
1751,225076.3638317585
1752,129643.10839772224
1753,166544.4677323103
1754,212966.00833535194
1755,195546.8925833702
1756,136043.85271668434
1757,115370.39674818516
1758,215921.4147925377
1759,194799.4400560856
1760,223140.80402255058
1761,175039.61592912674
1762,183264.41757380962
1763,212318.39165091515
1764,142225.55220127106
1765,171246.28141522408
1766,250400.4217684269
1767,155825.71633160114
1768,132444.9472129345
1769,183862.55510151386
1770,180328.2717615366
1771,100869.81996893883
1772,142399.58427846432
1773,193966.28215909004
1774,165330.5858373642
1775,176419.9808984995
1776,128386.22756302357
1777,148121.1208552122
1778,149928.86513471603
1779,70149.91261065006
1780,117745.09251117706
1781,146132.13300704956
1782,81724.75017607212
1783,208598.63460063934
1784,103855.89495301247
1785,125050.74962973595
1786,148451.5106678009
1787,179596.8397706747
1788,60639.09728080034
1789,70904.9366414547
1790,60406.73200041056
1791,193855.3984463215
1792,138291.9929921627
1793,160751.86252593994
1794,184639.82112705708
1795,173705.8725208044
1796,106570.81335783005
1797,115753.5058259964
1798,141694.37691569328
1799,116781.34024143219
1800,113538.90292346478
1801,115555.0491809845
1802,149455.93304932117
1803,151846.6380983591
1804,146659.7531735897
1805,162026.39520168304
1806,164338.68512511253
1807,121608.7981313467
1808,122850.14219582081
1809,98189.02395665646
1810,197897.59129285812
1811,101583.19510519505
1812,60210.72793751955
1813,162893.94550025463
1814,104895.22725343704
1815,50458.23201537132
1816,111816.33524596691
1817,147810.84671616554
1818,141304.01134490967
1819,107153.22285890579
1820,58165.415078401566
1821,153640.0943994522
1822,168915.8671349287
1823,31089.856307953596
1824,152402.8904736042
1825,196551.3937175274
1826,121318.60591471195
1827,66637.72501051426
1828,139100.13005137444
1829,153084.70830321312
1830,129856.1455309391
1831,111576.99473202229
1832,37716.32818505168
1833,126275.75814723969
1834,151766.0403996706
1835,72640.57163149118
1836,159202.8994113207
1837,44809.19849127531
1838,117984.42177474499
1839,103871.18421494961
1840,58530.073538422585
1841,106053.67854237556
1842,63790.440298616886
1843,117872.30052053928
1844,164634.14251804352
1845,202331.9497704506
1846,165156.53125941753
1847,206312.4230504036
1848,55131.593495607376
1849,112166.88573360443
1850,117277.65060961246
1851,141414.33253884315
1852,139539.131000638
1853,164706.02117478848
1854,190307.88466334343
1855,186000.8129477501
1856,268076.4511227608
1857,137620.2329993248
1858,136112.4575138092
1859,136962.51347661018
1860,158057.2848021984
1861,136494.09279227257
1862,299263.12536001205
1863,276500.2381801605
1864,276440.9036934376
1865,343233.87265205383
1866,357613.4741306305
1867,276245.9121644497
1868,309102.7048230171
1869,204122.2447156906
1870,274420.65104842186
1871,315438.5344684124
1872,250964.67316150665
1873,291186.4799261093
1874,144325.07500052452
1875,211753.4652352333
1876,202800.3704547882
1877,229837.3432457447
1878,242229.83568906784
1879,140892.22505688667
1880,113475.49580037594
1881,271550.6349503994
1882,236101.1254787445
1883,206627.9961168766
1884,268236.318975687
1885,229089.1931951046
1886,287429.84414100647
1887,202544.4918870926
1888,250286.6579592228
1889,271967.07889437675
1890,129240.9074306488
1891,138083.95102620125
1892,107311.59441173077
1893,118349.93526339531
1894,138847.5140929222
1895,199556.61684274673
1896,186352.027207613
1897,143789.18580710888
1898,145885.20973920822
1899,190404.45789694786
1900,153115.69184064865
1901,191068.47763061523
1902,119957.17532932758
1903,208507.97906517982
1904,150017.03433692455
1905,204308.82096290588
1906,71371.36038392782
1907,256634.07549262047
1908,131744.49875950813
1909,154850.79243779182
1910,128554.92696166039
1911,174838.86420726776
1912,206150.5526304245
1913,152101.71788930893
1914,40678.203608840704
1915,320524.46976304054
1916,32085.646837949753
1917,270143.2128250599
1918,167241.76608026028
1919,181817.8891390562
1920,101069.42415237427
1921,349761.97123527527
1922,296232.0038676262
1923,226141.77450537682
1924,195395.6200182438
1925,254566.32375717163
1926,380452.45885849
1927,143008.1171542406
1928,200300.2442419529
1929,122334.23367142677
1930,177317.80596077442
1931,164377.87018716335
1932,183078.49384844303
1933,144690.2172267437
1934,232772.4315226078
1935,195813.14399838448
1936,229295.27759552002
1937,245428.36278676987
1938,250783.51959586143
1939,159569.86419856548
1940,159334.2025578022
1941,215305.3441643715
1942,189313.12635540962
1943,218436.12149357796
1944,312156.03455901146
1945,408979.3190360069
1946,141300.70373415947
1947,217689.83900547028
1948,140710.81273257732
1949,245412.22974658012
1950,142095.21658718586
1951,287060.4042708874
1952,241546.2628006935
1953,250104.46935892105
1954,159100.23972392082
1955,162260.2792829275
1956,275823.4830200672
1957,143839.56499397755
1958,285685.27072668076
1959,215903.48169207573
1960,114663.3330732584
1961,129319.87382471561
1962,88885.32243669033
1963,92446.45480066538
1964,102040.39916396141
1965,139015.1897072792
1966,129364.31281268597
1967,261372.8466629982
1968,336263.70176672935
1969,413048.13027381897
1970,350248.9100396633
1971,413938.89009952545
1972,311936.85472011566
1973,367208.3804011345
1974,308836.52091026306
1975,345207.72874355316
1976,347646.5629041195
1977,322660.03876924515
1978,281968.4162735939
1979,333633.0711841583
1980,172544.64238882065
1981,344487.4796271324
1982,262333.78633856773
1983,229819.8601603508
1984,163518.7914222479
1985,229841.12337231636
1986,269770.96036076546
1987,191249.58619475365
1988,234394.48833465576
1989,247290.36763310432
1990,233542.22729802132
1991,178997.59970605373
1992,218293.759226799
1993,263182.0422410965
1994,303822.0705091953
1995,206283.4420800209
1996,247435.33998727798
1997,312319.772541523
1998,241966.17186069489
1999,257208.40722322464
2000,285162.06070780754
2001,235273.79527688026
2002,303992.44621396065
2003,280384.2732310295
2004,284265.1581764221
2005,244221.75988554955
2006,270728.0299067497
2007,215410.58018803596
2008,228156.8969786167
2009,241520.3194320202
2010,235750.42873620987
2011,131710.56762337685
2012,255211.69036626816
2013,205443.2414472103
2014,216954.53688502312
2015,238967.47395396233
2016,210568.26055049896
2017,271822.9615688324
2018,156752.58986651897
2019,155030.12344241142
2020,98994.96719241142
2021,77985.63122749329
2022,213513.42916488647
2023,169591.36225283146
2024,329425.34029483795
2025,324785.3699326515
2026,139877.7560889721
2027,149303.98546159267
2028,150682.4491173029
2029,179333.5247039795
2030,242448.90302419662
2031,183476.7234325409
2032,189995.59670686722
2033,171479.26546633244
2034,178365.76730012894
2035,157225.2406924963
2036,214715.73442220688
2037,237222.42802381516
2038,234979.64292764664
2039,204159.07844901085
2040,224332.3539197445
2041,264653.81652116776
2042,217480.51449656487
2043,178022.97957241535
2044,234723.38184714317
2045,256794.10085082054
2046,215253.0974149704
2047,150762.88931071758
2048,151084.70633625984
2049,179121.17384374142
2050,147361.86668276787
2051,81167.65402257442
2052,129096.61009907722
2053,174989.5067512989
2054,69750.63674151897
2055,198342.16117858887
2056,186293.61525177956
2057,122471.38701379299
2058,256735.93640327454
2059,161067.9306089878
2060,121596.43396735191
2061,164209.46329832077
2062,153723.67344796658
2063,99787.97249495983
2064,194787.71716356277
2065,102113.74036967754
2066,183669.81364786625
2067,96963.0141556263
2068,187403.10490131378
2069,56021.81330323219
2070,180859.00828242302
2071,132936.93743646145
2072,140808.34224820137
2073,219817.80275702477
2074,146202.3016065359
2075,120879.33495640755
2076,101871.90227210522
2077,179747.72982299328
2078,133022.26029336452
2079,125205.32980561256
2080,112455.72790503502
2081,118702.48831808567
2082,77060.87838858366
2083,181408.87044370174
2084,76386.28330081701
2085,176300.95191299915
2086,102226.81790590286
2087,130096.80233895779
2088,94381.33396208286
2089,88547.72113263607
2090,104458.44262838364
2091,66619.70753222704
2092,144204.86472547054
2093,174562.55495548248
2094,97933.05538594723
2095,159286.20845079422
2096,64242.80107021332
2097,62193.38744878769
2098,140709.28268134594
2099,32552.337776869535
2100,26820.793990045786
2101,93383.49305093288
2102,116437.25872039795
2103,106451.77312195301
2104,134633.5842460394
2105,132070.36592066288
2106,46484.604589641094
2107,211133.45697522163
2108,101048.75721037388
2109,114188.22966516018
2110,151845.0292944908
2111,55700.53067058325
2112,147834.36000347137
2113,118879.44549322128
2114,103603.90901565552
2115,164968.19995343685
2116,139989.8773431778
2117,155612.21793293953
2118,134561.93059682846
2119,72188.73962759972
2120,94620.33696472645
2121,41150.98662674427
2122,104215.82825481892
2123,61665.75040668249
2124,134095.726236701
2125,155859.4787120819
2126,180116.37091636658
2127,169535.66163778305
2128,134513.43022286892
2129,20249.72178041935
2130,107087.18314766884
2131,135187.29403614998
2132,113589.45086598396
2133,157532.93849527836
2134,135491.74048006535
2135,76226.16231441498
2136,69518.3502137661
2137,83262.95793056488
2138,168207.05965161324
2139,204499.58235025406
2140,156080.1998525858
2141,159710.89892089367
2142,157521.5643644333
2143,178616.9432103634
2144,134767.55373179913
2145,162455.13580739498
2146,142645.06749808788
2147,167867.2532737255
2148,134164.6347939968
2149,159895.03383636475
2150,218877.51877307892
2151,151706.2108963728
2152,196538.77079486847
2153,238213.3837044239
2154,105721.67992591858
2155,112536.65186464787
2156,305014.0479207039
2157,287933.2759976387
2158,292822.9597210884
2159,252262.0216012001
2160,252607.18315839767
2161,279835.00733971596
2162,208140.58676362038
2163,407019.95342969894
2164,293425.0348806381
2165,199451.7633318901
2166,160221.48601710796
2167,215117.57537722588
2168,185850.5529165268
2169,188670.70734500885
2170,230610.46913266182
2171,157994.41769719124
2172,129505.40378689766
2173,172397.13869988918
2174,237744.2879974842
2175,306498.44512343407
2176,319584.70329642296
2177,279540.15746712685
2178,216180.5559694767
2179,156060.72545051575
2180,212463.88152241707
2181,234440.5248761177
2182,222458.89618992805
2183,228996.1525797844
2184,80431.35061860085
2185,141915.96433520317
2186,153116.73812568188
2187,239021.65576815605
2188,144141.95261895657
2189,169907.1940779686
2190,78894.72916722298
2191,54640.44142514467
2192,86240.9945204854
2193,76876.54096633196
2194,83628.64580005407
2195,137654.97416257858
2196,111066.38513505459
2197,112609.1492921114
2198,204566.74709916115
2199,119296.98072373867
2200,86683.35370719433
2201,132814.28582966328
2202,182596.39270603657
2203,150551.56223475933
2204,198593.53959560394
2205,116156.59557282925
2206,135090.3945416212
2207,182006.99672102928
2208,228777.64776349068
2209,207531.22135996819
2210,134866.29828810692
2211,117974.93770718575
2212,119883.17035138607
2213,103755.48534095287
2214,199423.4348833561
2215,105407.44565427303
2216,122944.39785182476
2217,7313.552773557603
2218,133147.21822738647
2219,83699.14628565311
2220,16614.490216597915
2221,313190.3041899204
2222,294825.4817724228
2223,243037.2752249241
2224,224721.66195511818
2225,114068.26689839363
2226,235686.8641078472
2227,171081.71090483665
2228,279225.3044247627
2229,242703.13903689384
2230,151507.65299797058
2231,204017.68371462822
2232,129822.69816100597
2233,225085.22912859917
2234,332141.7212486267
2235,243578.7558555603
2236,263460.75907349586
2237,271555.810123682
2238,155962.57716417313
2239,17529.494604095817
2240,173573.32058250904
2241,166521.3369578123
2242,146448.54985177517
2243,168345.83304822445
2244,111245.96364796162
2245,70924.82730746269
2246,178988.71190845966
2247,121330.5988162756
2248,120978.23701798916
2249,150096.16948664188
2250,144293.4164404869
2251,51476.88049823046
2252,212514.57571983337
2253,197936.4950954914
2254,207514.54830169678
2255,217989.25653100014
2256,197748.38879704475
2257,223950.31362771988
2258,197668.2636141777
2259,206416.53403639793
2260,46008.91897454858
2261,162707.99927413464
2262,161665.51686823368
2263,350259.26038622856
2264,396064.06658887863
2265,220147.6413011551
2266,213220.10934352875
2267,264434.8166882992
2268,382397.55898714066
2269,130322.23738729954
2270,246218.9942598343
2271,198251.2131333351
2272,226412.12105751038
2273,237099.1913974285
2274,176098.50138425827
2275,199020.98640799522
2276,198306.6999912262
2277,175792.87365078926
2278,149470.43478488922
2279,141279.02425825596
2280,106083.78455042839
2281,146179.0583282709
2282,166389.55004513264
2283,97278.06970477104
2284,106707.08917081356
2285,129640.05954563618
2286,103967.58869290352
2287,412378.5528540611
2288,293971.0381627083
2289,362533.7138772011
2290,411267.82566308975
2291,337012.43683695793
2292,433578.71770858765
2293,428223.98841381073
2294,333068.3022737503
2295,416620.39488554
2296,241534.6299111843
2297,300009.0928375721
2298,334319.95168328285
2299,270628.48657369614
2300,299600.88416934013
2301,302024.3503153324
2302,291392.4518227577
2303,236371.8095421791
2304,256412.6455783844
2305,215043.43539476395
2306,210763.25207948685
2307,166192.66845285892
2308,248641.9203877449
2309,322994.0174520016
2310,249528.22506427765
2311,221143.38964223862
2312,216274.15910363197
2313,221841.92553162575
2314,204395.71887254715
2315,253812.1435046196
2316,227238.75373601913
2317,240016.8415904045
2318,186743.66407096386
2319,232339.7645354271
2320,154804.44088578224
2321,292335.23339033127
2322,183428.6168217659
2323,235208.74559879303
2324,223307.60210752487
2325,283501.8876194954
2326,209894.13797855377
2327,235207.98057317734
2328,272697.9933679104
2329,216943.03900003433
2330,202448.86368513107
2331,336796.02459073067
2332,296439.5958185196
2333,321149.65319633484
2334,246863.55084180832
2335,266389.5471394062
2336,264641.21609926224
2337,199622.20653891563
2338,280717.1493768692
2339,268396.68184518814
2340,405467.1314358711
2341,226080.84246516228
2342,225426.63305997849
2343,256503.0761063099
2344,247040.85677862167
2345,243641.48795604706
2346,228057.01613426208
2347,216323.93077015877
2348,286397.9595899582
2349,210972.8240966797
2350,295259.9938213825
2351,260874.20746684074
2352,221253.21581959724
2353,202909.9941253662
2354,138500.76623260975
2355,127831.77524805069
2356,175457.8036814928
2357,186764.56727087498
2358,237878.59499454498
2359,127106.9922298193
2360,116882.10986554623
2361,168783.28144550323
2362,220324.20471310616
2363,165468.14419329166
2364,176598.76063466072
2365,196971.10027074814
2366,153630.71158528328
2367,176412.74690628052
2368,194105.3818166256
2369,169629.0397644043
2370,159855.03874719143
2371,170300.29349029064
2372,189068.67817044258
2373,303524.11553263664
2374,195021.65749669075
2375,192773.26971292496
2376,290539.5157635212
2377,233442.77396798134
2378,159004.13900613785
2379,206488.31143975258
2380,183604.39270734787
2381,187759.3593299389
2382,252775.0387787819
2383,178049.1591989994
2384,288632.62191414833
2385,207344.33010220528
2386,163440.23004174232
2387,149456.1243057251
2388,96687.97619640827
2389,224888.32503557205
2390,194020.95898985863
2391,165221.61468863487
2392,115981.17969930172
2393,199688.67376446724
2394,122473.87334704399
2395,190510.50394773483
2396,179796.0389405489
2397,240639.79744911194
2398,86417.32729971409
2399,83343.92126649618
2400,50318.53046268225
2401,94498.43913316727
2402,141336.32242679596
2403,179903.8963019848
2404,181298.9205121994
2405,175101.77426040173
2406,101189.2519146204
2407,108704.41354811192
2408,204570.95474004745
2409,122252.252176404
2410,227733.52280259132
2411,130347.02196717262
2412,216236.1328303814
2413,128949.02765750885
2414,194689.0288591385
2415,201109.16882753372
2416,114805.44783174992
2417,135061.96483969688
2418,186258.10906291008
2419,166988.30634355545
2420,217893.4933245182
2421,156451.00101828575
2422,142368.19572746754
2423,84886.79230213165
2424,165541.77790880203
2425,138402.2804349661
2426,98352.59318351746
2427,72262.37896829844
2428,141307.97147750854
2429,87097.67695516348
2430,120933.41551721096
2431,196778.56132388115
2432,141733.4494739771
2433,189066.56309962273
2434,125386.71962916851
2435,193672.8273332119
2436,91430.54578453302
2437,109029.740691185
2438,160597.54110872746
2439,110206.09132945538
2440,126136.81599497795
2441,106157.09200501442
2442,75510.2164670825
2443,149112.57155239582
2444,164816.5898770094
2445,98948.10937345028
2446,90811.02129071951
2447,204014.89362120628
2448,110863.63084614277
2449,115679.41084504128
2450,142244.2278265953
2451,162043.31576824188
2452,130735.31746864319
2453,66544.79127377272
2454,61856.06177896261
2455,149640.79923927784
2456,33096.97413817048
2457,151325.70065557957
2458,127932.79238045216
2459,75509.3614384532
2460,159371.74506485462
2461,159452.8827816248
2462,154365.12492597103
2463,122633.3586871624
2464,191792.68687963486
2465,154937.08282709122
2466,128684.70005691051
2467,171152.25076675415
2468,59380.73702156544
2469,37894.74790915847
2470,205891.6139602661
2471,234427.49693989754
2472,130551.1150509119
2473,98398.93348515034
2474,140310.3218227625
2475,198026.45310759544
2476,136919.60453987122
2477,143977.60711610317
2478,159222.0363020897
2479,91992.04083532095
2480,190024.4426727295
2481,116658.31737220287
2482,163094.96723115444
2483,111302.48554050922
2484,147237.91003227234
2485,169575.66797733307
2486,182512.19488680363
2487,151958.43309164047
2488,150028.205960989
2489,192528.32651138306
2490,190165.5448973179
2491,70013.53554427624
2492,238224.2515683174
2493,234914.86325860023
2494,218216.13162755966
2495,74147.62146770954
2496,234151.25519037247
2497,174658.04815292358
2498,123956.38048648834
2499,68394.03819292784
2500,149342.96801686287
2501,177214.97751772404
2502,178969.76627409458
2503,104732.49055445194
2504,190932.8880906105
2505,245195.14247775078
2506,319079.9888968468
2507,263875.92047452927
2508,317521.42921090126
2509,264556.388258934
2510,298815.3603672981
2511,166496.96864187717
2512,238703.42761278152
2513,216920.3582406044
2514,148449.9356150627
2515,160854.94972765446
2516,200907.3370695114
2517,141328.58216762543
2518,161072.7570205927
2519,297955.6065797806
2520,258957.70579576492
2521,234663.7773513794
2522,274996.3103234768
2523,107899.78660643101
2524,164549.51718449593
2525,144996.75624072552
2526,144622.53496050835
2527,141391.03300869465
2528,136456.41528069973
2529,172826.77933573723
2530,145956.68338239193
2531,301947.55524396896
2532,270307.10831284523
2533,196682.16809630394
2534,275706.59160614014
2535,309015.4694020748
2536,268038.4923517704
2537,239486.45383119583
2538,209327.09649205208
2539,217844.03666853905
2540,245950.65027475357
2541,267650.8943736553
2542,203646.4662849903
2543,64324.12441819906
2544,139196.52327895164
2545,155345.01023590565
2546,132568.36384534836
2547,207520.4659998417
2548,136334.2024385929
2549,168428.68082225323
2550,372007.6785981655
2551,149257.96017050743
2552,116496.24444544315
2553,88655.26910871267
2554,53325.73927938938
2555,106238.3534759283
2556,99526.23248100281
2557,94439.40840661526
2558,64455.6188210845
2559,147436.0291659832
2560,106050.22467672825
2561,101959.45270359516
2562,179466.62791073322
2563,107157.13798999786
2564,171158.70848298073
2565,141492.50015616417
2566,112136.36346161366
2567,139037.88171708584
2568,248685.23433804512
2569,234314.79066610336
2570,139106.30650818348
2571,162784.9743515253
2572,137351.2477427721
2573,242600.26559233665
2574,243022.19972014427
2575,113412.83120214939
2576,83218.56956928968
2577,103519.37368512154
2578,60902.232341468334
2579,56800.49687623978
2580,75847.63213992119
2581,97597.49040007591
2582,83239.12963271141
2583,251651.6661643982
2584,194435.46786904335
2585,241745.10195851326
2586,226046.75382375717
2587,289918.359965086
2588,147307.2123527527
2589,200211.16375923157
2590,161811.98552250862
2591,188457.44520425797
2592,273428.1878173351
2593,323620.9559440613
2594,201841.77085757256
2595,232864.70711231232
2596,319736.8308901787
2597,156552.816927433
2598,233596.071600914
2599,364012.8684043884
2600,133318.65146756172
2601,99286.1944437027
2602,81002.50974297523
2603,73325.91082900763
2604,63031.83302283287
2605,112735.51352322102
2606,145083.23788642883
2607,266755.94940781593
2608,206854.7587096691
2609,160984.70032215118
2610,71937.4343380332
2611,51789.17970508337
2612,184053.33898961544
2613,103263.20260763168
2614,116047.32066392899
2615,152550.30415952206
2616,166677.89719998837
2617,263406.4422547817
2618,164872.1892386675
2619,246300.62699317932
2620,204207.7475786209
2621,205388.83462548256
2622,205327.29506492615
2623,219367.94519424438
2624,311097.0140993595
2625,247592.77775883675
2626,199577.49754190445
2627,123042.77114570141
2628,296016.8291628361
2629,391992.28525161743
2630,311263.5646760464
2631,378224.1642475128
2632,335815.801769495
2633,262949.5869576931
2634,411493.50821971893
2635,176449.80564713478
2636,191162.41827607155
2637,202968.0460691452
2638,237054.63990569115
2639,205559.14282798767
2640,172397.84747362137
2641,110613.53497207165
2642,171957.37272500992
2643,87378.39635461569
2644,158256.28146529198
2645,77292.30426251888
2646,62398.03742617369
2647,97255.45644760132
2648,141632.81485438347
2649,166815.9505724907
2650,137250.51186978817
2651,145274.28053319454
2652,342535.3817641735
2653,191382.025629282
2654,241439.63173031807
2655,388713.52046728134
2656,305530.03519773483
2657,355999.06757473946
2658,283928.8844168186
2659,261506.5911412239
2660,351791.06667637825
2661,357842.0367836952
2662,425876.03479623795
2663,295742.54497885704
2664,310445.2122747898
2665,328158.97539258003
2666,305964.8622572422
2667,217704.44199442863
2668,180988.4888678789
2669,199405.47928214073
2670,265564.2420053482
2671,194033.76191854477
2672,222371.68326973915
2673,220335.05007624626
2674,259781.54838085175
2675,185931.30812048912
2676,229549.69361424446
2677,212198.3951330185
2678,264455.1573693752
2679,263376.2012422085
2680,277967.0622944832
2681,336604.6331822872
2682,301514.93325829506
2683,297277.6588797569
2684,260235.72608828545
2685,234987.6081943512
2686,252138.04244995117
2687,350217.0939743519
2688,207508.22558999062
2689,188350.47662258148
2690,337311.33684515953
2691,185690.3813034296
2692,146156.10755980015
2693,226296.8721985817
2694,163668.55643689632
2695,201460.87810397148
2696,189337.60717511177
2697,144799.58213865757
2698,208455.30480146408
2699,177252.801284194
2700,176660.68270802498
2701,171385.2010667324
2702,105772.59913086891
2703,110510.59402525425
2704,131422.56923019886
2705,113850.80836713314
2706,126108.9825630188
2707,124631.97685778141
2708,161827.11727917194
2709,99457.57143199444
2710,152661.8966460228
2711,243395.1272070408
2712,315498.07146191597
2713,94076.82564109564
2714,117031.26735985279
2715,149121.33559584618
2716,100201.03007555008
2717,160139.88703489304
2718,182008.0430060625
2719,97848.57630729675
2720,213713.55086565018
2721,135896.19152247906
2722,154602.09161043167
2723,84841.12702310085
2724,142405.1644653082
2725,158329.13890480995
2726,133619.8128014803
2727,188900.50753951073
2728,210977.7967631817
2729,172850.09011626244
2730,142678.72862517834
2731,110661.41657531261
2732,146499.00779128075
2733,150811.49093806744
